Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year,Month,Day,Weekday,Quarter
2023-06-23,0,16,3,2,66,18,42,23.99,29.77,20,2,1,25.3,2,2023,6,23,4,2
2023-06-23,0,17,3,3,318,31,49,33.8,37.47,10,0,0,33.48,2,2023,6,23,4,2
2023-06-23,0,18,1,3,111,110,22,121.27,12.79,20,2,0,12.96,1,2023,6,23,4,2
2023-06-23,0,19,4,0,413,300,161,302.35,41.88,5,0,1,39.21,1,2023,6,23,4,2
2023-06-23,1,0,1,1,84,58,131,68.23,98.12,0,1,0,101.5,2,2023,6,23,4,2
2023-06-23,1,1,0,2,326,87,154,102.6,75.49,10,1,1,78.11,2,2023,6,23,4,2
2023-06-23,1,2,2,3,71,42,43,44.95,98.43,20,1,1,94.67,0,2023,6,23,4,2
2023-06-23,1,3,2,0,439,256,139,263.67,83.51,20,3,1,86.65,1,2023,6,23,4,2
2023-06-23,1,4,1,0,59,33,181,35.57,62.02,5,1,0,63.19,1,2023,6,23,4,2
2023-06-23,1,5,4,0,106,57,68,53.96,89.98,10,0,1,86.94,0,2023,6,23,4,2
2023-06-23,1,6,2,1,304,13,152,5.19,42.72,5,3,1,46.07,2,2023,6,23,4,2
2023-06-23,1,7,0,1,50,10,89,6.48,83.61,10,2,1,78.98,2,2023,6,23,4,2
2023-06-23,1,8,0,1,467,70,106,80.84,94.15,5,2,0,94.35,1,2023,6,23,4,2
2023-06-23,1,9,1,2,426,5,144,9.97,57.07,0,3,0,52.89,3,2023,6,23,4,2
2023-06-23,1,10,0,1,406,74,187,75.09,96.27,0,0,1,99.31,0,2023,6,23,4,2
2023-06-23,1,11,1,2,79,38,197,47.21,55.5,0,2,0,55.24,0,2023,6,23,4,2
2023-06-23,1,12,4,2,422,150,185,161.94,32.53,20,3,0,37.38,0,2023,6,23,4,2
2023-06-23,1,13,0,3,157,76,157,70.57,25.1,0,0,1,29.4,0,2023,6,23,4,2
2023-06-23,1,14,1,2,260,64,161,78.98,12.39,0,0,0,13.74,0,2023,6,23,4,2
2023-06-23,1,15,0,3,364,358,104,368.52,81.71,15,2,0,77.26,3,2023,6,23,4,2
2023-06-23,1,16,3,3,395,293,66,307.6,19.16,0,2,0,18.65,1,2023,6,23,4,2
2023-06-23,1,17,0,1,387,183,117,185.21,64.49,20,1,0,64.91,2,2023,6,23,4,2
2023-06-23,1,18,0,2,150,42,141,42.33,37.64,15,3,1,34.1,2,2023,6,23,4,2
2023-06-23,1,19,1,1,411,147,26,163.97,40.12,15,0,0,37.09,2,2023,6,23,4,2
2023-06-23,2,0,4,3,173,104,76,96.18,21.23,20,2,0,18.24,1,2023,6,23,4,2
2023-06-23,2,1,3,3,448,448,69,462.74,67.9,10,1,0,71.61,2,2023,6,23,4,2
2023-06-23,2,2,1,3,319,82,39,90.96,12.53,20,1,0,11.69,1,2023,6,23,4,2
2023-06-23,2,3,2,3,98,98,91,110.31,36.21,5,3,0,39.32,2,2023,6,23,4,2
2023-06-23,2,4,4,1,244,88,196,82.15,84.51,15,2,1,81.68,2,2023,6,23,4,2
2023-06-23,2,5,2,3,312,146,168,136.71,71.47,15,0,1,71.8,1,2023,6,23,4,2
2023-06-23,2,6,2,3,60,21,95,20.37,35.86,5,1,0,39.62,3,2023,6,23,4,2
2023-06-23,2,7,4,3,109,0,34,13.19,97.61,15,0,0,102.08,2,2023,6,23,4,2
2023-06-23,2,8,0,1,436,252,71,258.47,62.31,10,2,0,64.07,3,2023,6,23,4,2
2023-06-23,2,9,4,1,79,4,93,10.15,46.18,10,3,1,46.19,0,2023,6,23,4,2
2023-06-23,2,10,2,1,244,68,125,71.26,74.71,0,3,0,72.91,0,2023,6,23,4,2
2023-06-23,2,11,1,2,141,104,188,115.28,39.77,10,0,1,34.85,3,2023,6,23,4,2
2023-06-23,2,12,3,2,202,149,89,160.63,83.6,5,0,1,87.63,3,2023,6,23,4,2
2023-06-23,2,13,1,2,445,406,70,401.68,51.09,10,1,1,55.19,1,2023,6,23,4,2
2023-06-23,2,14,4,1,240,154,76,155.71,12.39,0,1,1,14.72,1,2023,6,23,4,2
2023-06-23,2,15,3,2,77,24,168,24.32,57.7,5,3,1,61.64,3,2023,6,23,4,2
2023-06-23,2,16,2,0,369,123,135,135.39,34.58,0,0,0,32.65,3,2023,6,23,4,2
2023-06-23,2,17,1,1,100,71,138,61.94,25.79,0,2,1,20.88,3,2023,6,23,4,2
2023-06-23,2,18,2,1,148,94,187,108.31,74.42,5,1,0,70.18,0,2023,6,23,4,2
2023-06-23,2,19,0,2,184,36,22,41.33,80.66,15,2,1,81.07,3,2023,6,23,4,2
2023-06-23,3,0,2,1,204,148,128,156.97,78.32,10,0,1,82.82,1,2023,6,23,4,2
2023-06-23,3,1,4,0,487,109,192,102.52,88.92,5,3,1,84.43,3,2023,6,23,4,2
2023-06-23,3,2,2,2,67,9,189,19.31,70.61,0,0,0,71.69,0,2023,6,23,4,2
2023-06-23,3,3,0,3,233,229,159,226.57,99.91,5,1,1,99.05,3,2023,6,23,4,2
2023-06-23,3,4,4,0,350,209,54,224.55,10.72,15,1,0,10.74,0,2023,6,23,4,2
2023-06-23,3,5,3,2,464,120,148,132.51,46.44,20,0,1,41.93,2,2023,6,23,4,2
2023-06-23,3,6,3,2,95,5,84,14.08,54.55,10,2,0,54.26,3,2023,6,23,4,2
2023-06-23,3,7,0,2,285,45,106,41.04,52.08,10,2,0,47.41,1,2023,6,23,4,2
2023-06-23,3,8,3,2,212,57,198,52.44,85.74,10,1,0,85.56,0,2023,6,23,4,2
2023-06-23,3,9,2,0,477,469,158,484.35,72.66,0,0,1,77.14,0,2023,6,23,4,2
2023-06-23,3,10,3,3,299,253,55,248.32,20.6,10,2,0,16.97,0,2023,6,23,4,2
2023-06-23,3,11,1,2,487,407,186,399.04,67.13,5,2,0,66.39,2,2023,6,23,4,2
2023-06-23,3,12,0,2,213,103,138,121.77,36.5,5,3,0,33.6,1,2023,6,23,4,2
2023-06-23,3,13,1,2,242,106,33,109.85,97.04,15,3,1,101.31,3,2023,6,23,4,2
2023-06-23,3,14,4,0,419,136,93,145.7,25.41,15,3,1,27.89,2,2023,6,23,4,2
2023-06-23,3,15,2,1,493,64,141,60.58,96.2,15,3,0,95.25,1,2023,6,23,4,2
2023-06-23,3,16,3,2,490,82,165,86.56,57.62,15,3,0,60.51,2,2023,6,23,4,2
2023-06-23,3,17,1,2,122,7,104,-1.25,94.83,15,3,0,96.04,0,2023,6,23,4,2
2023-06-23,3,18,2,3,252,241,174,252.45,64.64,15,2,0,68.38,3,2023,6,23,4,2
2023-06-23,3,19,1,3,315,313,166,311.79,88.45,0,3,0,92.31,3,2023,6,23,4,2
2023-06-23,4,0,1,2,281,272,141,279.42,85.44,15,0,1,88.29,3,2023,6,23,4,2
2023-06-23,4,1,4,0,221,121,31,139.6,12.33,15,0,0,16.95,2,2023,6,23,4,2
2023-06-23,4,2,3,1,316,131,165,143.83,77.43,15,0,0,79.72,2,2023,6,23,4,2
2023-06-23,4,3,4,3,262,161,35,166.98,94.66,20,1,0,97.53,1,2023,6,23,4,2
2023-06-23,4,4,1,3,389,143,28,143.85,66.96,5,0,1,66.58,1,2023,6,23,4,2
2023-06-23,4,5,1,0,218,179,192,193.92,99.58,0,1,0,97.38,0,2023,6,23,4,2
2023-06-23,4,6,0,2,183,71,60,90.68,46.74,20,0,0,44.44,3,2023,6,23,4,2
2023-06-23,4,7,2,0,351,26,72,36.3,39.93,5,1,0,37.17,0,2023,6,23,4,2
2023-06-23,4,8,3,3,178,5,55,11.91,54.79,0,1,0,55.68,3,2023,6,23,4,2
2023-06-23,4,9,0,1,183,55,82,58.78,68.62,20,2,1,71.43,0,2023,6,23,4,2
2023-06-23,4,10,1,2,351,296,105,294.77,10.6,10,0,1,13.45,1,2023,6,23,4,2
2023-06-23,4,11,1,3,147,103,148,122.69,65.81,5,0,0,64.67,2,2023,6,23,4,2
2023-06-23,4,12,1,3,391,95,67,95.18,26.59,0,0,1,28.66,1,2023,6,23,4,2
2023-06-23,4,13,3,0,351,154,77,172.26,60.6,15,1,1,61.29,1,2023,6,23,4,2
2023-06-23,4,14,1,1,363,349,135,353.26,52.84,0,0,1,48.73,3,2023,6,23,4,2
2023-06-23,4,15,0,2,195,63,149,54.59,34.48,5,0,0,33.85,2,2023,6,23,4,2
2023-06-23,4,16,1,1,405,322,91,335.37,94.82,10,3,1,90.08,2,2023,6,23,4,2
2023-06-23,4,17,4,3,131,26,39,35.15,24.89,0,0,1,22.97,3,2023,6,23,4,2
2023-06-23,4,18,3,2,189,157,145,150.98,28.64,10,3,0,32.07,1,2023,6,23,4,2
2023-06-23,4,19,0,2,199,57,114,75.48,52.26,10,0,1,52.82,0,2023,6,23,4,2
2023-06-24,0,0,3,1,208,65,156,62.32,78.93,5,2,1,80.56,1,2023,6,24,5,2
2023-06-24,0,1,4,0,67,32,128,32.16,36.55,20,0,1,33.97,1,2023,6,24,5,2
2023-06-24,0,2,2,3,161,155,47,159.01,13.88,0,3,1,10.71,2,2023,6,24,5,2
2023-06-24,0,3,1,0,308,198,63,214.01,61.25,0,2,1,65.87,2,2023,6,24,5,2
2023-06-24,0,4,4,0,448,376,177,378.7,21.27,10,3,0,17.88,2,2023,6,24,5,2
2023-06-24,0,5,3,2,279,123,52,122.76,72.33,5,0,0,70.86,1,2023,6,24,5,2
2023-06-24,0,6,2,3,71,59,71,62.27,68.08,0,2,0,64.66,1,2023,6,24,5,2
2023-06-24,0,7,3,2,222,34,132,29.89,79.75,0,2,1,83.82,0,2023,6,24,5,2
2023-06-24,0,8,1,2,265,202,141,221.38,78.14,0,1,0,82.98,3,2023,6,24,5,2
2023-06-24,0,9,0,0,372,74,65,66.43,60.22,5,2,1,61.29,2,2023,6,24,5,2
2023-06-24,0,10,2,3,396,243,179,248.27,22.55,15,1,1,23.76,3,2023,6,24,5,2
2023-06-24,0,11,1,2,294,22,117,27.06,83.05,0,3,0,78.89,1,2023,6,24,5,2
2023-06-24,0,12,1,2,120,0,88,-8.63,41.34,5,1,0,40.49,2,2023,6,24,5,2
2023-06-24,0,13,0,0,258,101,162,105.98,87.62,5,1,1,88.35,3,2023,6,24,5,2
2023-06-24,0,14,1,2,456,357,155,359.37,82.78,5,3,1,79.49,1,2023,6,24,5,2
2023-06-24,0,15,3,0,385,17,123,21.47,17.91,5,2,0,14.87,2,2023,6,24,5,2
2023-06-24,0,16,2,0,230,49,189,58.03,43.32,5,2,1,39.84,0,2023,6,24,5,2
2023-06-24,0,17,1,2,85,71,184,68.27,48.72,5,0,1,45.72,2,2023,6,24,5,2
2023-06-24,0,18,3,0,387,107,74,126.7,56.46,20,3,0,58.3,1,2023,6,24,5,2
2023-06-24,0,19,4,2,377,250,163,256.14,15.4,5,1,1,17.52,2,2023,6,24,5,2
2023-06-24,1,0,4,0,261,4,32,0.49,57.09,0,1,1,52.47,0,2023,6,24,5,2
2023-06-24,1,1,2,0,376,33,147,37.76,18.82,15,3,0,17.81,2,2023,6,24,5,2
2023-06-24,1,2,4,1,295,44,55,37.75,93.46,20,0,0,94.37,1,2023,6,24,5,2
2023-06-24,1,3,1,0,495,296,148,300.58,30.15,15,1,1,34.35,0,2023,6,24,5,2
2023-06-24,1,4,0,2,314,307,177,324.84,98.47,20,0,1,102.55,1,2023,6,24,5,2
2023-06-24,1,5,2,0,463,128,116,129.79,34.37,15,2,1,39.33,3,2023,6,24,5,2
2023-06-24,1,6,0,3,433,252,108,262.63,11.92,0,0,1,10.76,2,2023,6,24,5,2
2023-06-24,1,7,2,0,313,301,59,314.48,40.5,15,3,1,38.51,2,2023,6,24,5,2
2023-06-24,1,8,1,2,460,176,172,194.93,56.45,20,3,0,61.41,3,2023,6,24,5,2
2023-06-24,1,9,2,1,163,34,180,25.65,44.0,10,2,1,43.14,3,2023,6,24,5,2
2023-06-24,1,10,4,1,432,234,143,231.76,34.97,15,0,1,38.45,0,2023,6,24,5,2
2023-06-24,1,11,0,3,120,13,79,19.12,77.18,0,0,1,73.95,0,2023,6,24,5,2
2023-06-24,1,12,0,3,396,178,167,182.69,66.37,5,1,0,69.6,3,2023,6,24,5,2
2023-06-24,1,13,0,2,80,1,156,12.86,22.87,0,3,1,19.83,3,2023,6,24,5,2
2023-06-24,1,14,4,3,345,194,182,195.11,24.32,15,0,1,19.98,3,2023,6,24,5,2
2023-06-24,1,15,1,1,351,277,109,279.7,61.7,15,3,0,61.25,1,2023,6,24,5,2
2023-06-24,1,16,3,0,71,25,121,18.55,48.35,5,3,1,44.07,0,2023,6,24,5,2
2023-06-24,1,17,0,3,396,324,96,331.21,89.81,20,3,1,93.03,3,2023,6,24,5,2
2023-06-24,1,18,4,1,254,119,66,121.36,93.71,20,2,0,96.24,2,2023,6,24,5,2
2023-06-24,1,19,0,3,456,388,87,390.86,48.44,10,2,1,44.79,2,2023,6,24,5,2
2023-06-24,2,0,3,3,427,411,27,411.51,90.11,15,3,1,90.36,1,2023,6,24,5,2
2023-06-24,2,1,4,1,75,49,125,59.17,50.93,15,2,0,52.45,2,2023,6,24,5,2
2023-06-24,2,2,4,1,210,200,133,216.99,62.08,10,1,1,65.57,1,2023,6,24,5,2
2023-06-24,2,3,4,3,285,260,66,270.75,42.85,0,2,0,38.19,0,2023,6,24,5,2
2023-06-24,2,4,2,1,253,153,90,159.86,35.95,20,3,1,32.64,3,2023,6,24,5,2
2023-06-24,2,5,1,1,148,87,130,91.97,88.54,20,0,1,85.44,0,2023,6,24,5,2
2023-06-24,2,6,2,1,145,12,103,31.98,92.29,10,3,1,96.86,2,2023,6,24,5,2
2023-06-24,2,7,1,0,61,54,40,67.09,62.69,5,2,1,62.97,1,2023,6,24,5,2
2023-06-24,2,8,3,2,395,200,41,216.35,42.87,10,3,0,44.09,3,2023,6,24,5,2
2023-06-24,2,9,0,3,64,47,133,51.83,98.07,10,3,0,102.09,3,2023,6,24,5,2
2023-06-24,2,10,1,1,91,68,31,66.1,30.32,0,3,1,29.57,2,2023,6,24,5,2
2023-06-24,2,11,1,0,228,42,131,32.82,39.11,20,2,0,36.35,3,2023,6,24,5,2
2023-06-24,2,12,2,2,452,33,163,44.23,43.52,0,3,1,45.49,0,2023,6,24,5,2
2023-06-24,2,13,3,3,401,232,21,246.7,90.37,0,1,0,93.05,0,2023,6,24,5,2
2023-06-24,2,14,2,2,59,38,130,55.47,80.87,10,0,0,81.07,0,2023,6,24,5,2
2023-06-24,2,15,2,3,435,114,178,130.69,93.4,15,0,0,95.67,0,2023,6,24,5,2
2023-06-24,2,16,4,3,305,279,81,297.05,25.36,20,0,1,26.15,3,2023,6,24,5,2
2023-06-24,2,17,1,1,412,0,40,19.61,92.54,0,2,1,89.07,2,2023,6,24,5,2
2023-06-24,2,18,4,1,365,281,88,279.46,63.56,15,1,0,68.4,1,2023,6,24,5,2
2023-06-24,2,19,2,1,212,199,151,190.1,44.71,0,0,1,45.56,1,2023,6,24,5,2
2023-06-24,3,0,1,3,490,42,86,51.83,36.87,5,3,0,35.17,3,2023,6,24,5,2
2023-06-24,3,1,1,0,487,124,45,123.8,69.02,15,2,1,70.74,0,2023,6,24,5,2
2023-06-24,3,2,0,2,204,152,179,143.46,11.92,10,1,0,8.55,0,2023,6,24,5,2
2023-06-24,3,3,2,2,151,54,128,66.55,83.27,5,3,1,84.34,3,2023,6,24,5,2
2023-06-24,3,4,3,1,330,162,170,155.05,11.41,20,0,1,12.64,0,2023,6,24,5,2
2023-06-24,3,5,1,2,267,16,36,15.26,46.81,5,0,1,50.64,1,2023,6,24,5,2
2023-06-24,3,6,1,1,99,97,146,105.52,87.22,20,1,1,90.18,3,2023,6,24,5,2
2023-06-24,3,7,3,1,336,224,135,240.08,93.7,5,1,0,97.98,2,2023,6,24,5,2
2023-06-24,3,8,4,0,138,37,48,41.88,15.72,0,2,1,14.52,3,2023,6,24,5,2
2023-06-24,3,9,3,3,485,316,200,312.01,21.8,5,2,1,19.64,2,2023,6,24,5,2
2023-06-24,3,10,2,0,152,142,165,158.88,40.83,10,3,0,40.87,1,2023,6,24,5,2
2023-06-24,3,11,0,3,192,133,135,125.41,40.84,5,2,0,44.77,2,2023,6,24,5,2
2023-06-24,3,12,4,1,105,75,174,94.26,84.94,20,1,0,87.06,3,2023,6,24,5,2
2023-06-24,3,13,1,3,92,76,131,83.03,10.07,20,0,0,11.98,0,2023,6,24,5,2
2023-06-24,3,14,1,0,203,177,57,190.07,33.15,5,3,0,29.54,3,2023,6,24,5,2
2023-06-24,3,15,3,0,460,162,70,157.06,20.03,10,1,1,23.91,0,2023,6,24,5,2
2023-06-24,3,16,4,2,113,82,86,91.44,62.11,20,3,0,59.95,0,2023,6,24,5,2
2023-06-24,3,17,3,0,444,117,190,109.16,31.85,0,3,0,31.98,3,2023,6,24,5,2
2023-06-24,3,18,3,3,50,40,126,56.19,48.04,20,2,0,47.67,3,2023,6,24,5,2
2023-06-24,3,19,3,2,446,147,193,158.0,81.3,5,3,0,81.18,2,2023,6,24,5,2
2023-06-24,4,0,4,2,250,39,73,37.01,75.67,15,2,0,70.76,0,2023,6,24,5,2
2023-06-24,4,1,2,2,346,72,152,79.9,36.99,5,1,0,35.26,2,2023,6,24,5,2
2023-06-24,4,2,4,3,454,179,59,195.16,20.12,0,0,1,15.4,2,2023,6,24,5,2
2023-06-24,4,3,2,1,52,28,29,37.8,93.53,20,1,1,97.13,2,2023,6,24,5,2
2023-06-24,4,4,0,0,165,165,179,179.71,72.93,15,3,1,69.43,0,2023,6,24,5,2
2023-06-24,4,5,4,3,159,33,83,39.1,96.05,5,3,0,97.0,3,2023,6,24,5,2
2023-06-24,4,6,3,1,469,391,22,389.45,37.32,20,0,0,40.13,2,2023,6,24,5,2
2023-06-24,4,7,4,2,149,16,70,29.03,96.69,20,0,1,98.08,2,2023,6,24,5,2
2023-06-24,4,8,1,0,450,124,153,121.77,98.82,0,2,0,95.58,2,2023,6,24,5,2
2023-06-24,4,9,0,0,382,167,85,163.45,65.43,10,1,1,64.68,0,2023,6,24,5,2
2023-06-24,4,10,1,1,204,0,147,-1.33,94.6,10,2,0,98.16,1,2023,6,24,5,2
2023-06-24,4,11,0,0,181,166,89,162.51,99.37,20,2,1,102.51,1,2023,6,24,5,2
2023-06-24,4,12,2,3,324,8,156,21.79,65.27,20,0,1,61.04,0,2023,6,24,5,2
2023-06-24,4,13,3,3,64,40,55,41.09,71.91,5,2,1,74.29,0,2023,6,24,5,2
2023-06-24,4,14,2,2,69,4,41,3.13,30.1,5,3,1,29.52,2,2023,6,24,5,2
2023-06-24,4,15,0,1,131,121,141,125.51,49.62,5,1,1,48.28,2,2023,6,24,5,2
2023-06-24,4,16,3,0,415,214,21,228.93,44.89,5,0,0,44.23,0,2023,6,24,5,2
2023-06-24,4,17,3,3,315,75,48,91.34,81.47,5,3,0,81.17,2,2023,6,24,5,2
2023-06-24,4,18,3,0,258,257,176,276.19,40.63,20,0,1,42.93,0,2023,6,24,5,2
2023-06-24,4,19,0,3,145,125,157,115.56,48.38,15,1,0,44.67,0,2023,6,24,5,2
2023-06-25,0,0,3,2,77,55,37,46.31,21.06,10,3,1,23.66,2,2023,6,25,6,2
2023-06-25,0,1,2,1,273,39,56,31.34,75.17,0,2,0,72.66,1,2023,6,25,6,2
2023-06-25,0,2,0,3,301,38,151,34.6,70.27,20,0,1,74.68,1,2023,6,25,6,2
2023-06-25,0,3,3,2,284,10,177,11.99,20.06,10,3,0,16.11,0,2023,6,25,6,2
2023-06-25,0,4,4,0,340,198,61,214.79,24.49,10,2,0,21.64,0,2023,6,25,6,2
2023-06-25,0,5,3,1,60,18,159,33.52,17.2,5,3,0,13.96,2,2023,6,25,6,2
2023-06-25,0,6,1,2,216,52,192,42.04,45.28,20,0,1,41.99,1,2023,6,25,6,2
2023-06-25,0,7,3,0,467,451,31,454.47,49.98,20,1,0,53.24,2,2023,6,25,6,2
2023-06-25,0,8,0,1,433,158,35,173.32,31.12,15,2,1,34.14,1,2023,6,25,6,2
2023-06-25,0,9,1,3,78,65,84,80.66,60.78,5,3,0,64.8,2,2023,6,25,6,2
2023-06-25,0,10,2,1,235,34,81,24.56,82.37,10,1,1,86.92,0,2023,6,25,6,2
2023-06-25,0,11,3,0,328,220,108,237.46,28.37,0,3,1,23.44,3,2023,6,25,6,2
2023-06-25,0,12,0,1,394,323,173,341.6,76.58,20,2,1,77.47,0,2023,6,25,6,2
2023-06-25,0,13,0,0,361,26,70,30.98,78.27,20,2,0,76.39,0,2023,6,25,6,2
2023-06-25,0,14,3,1,98,25,81,25.14,15.83,0,3,1,20.15,0,2023,6,25,6,2
2023-06-25,0,15,3,2,230,30,103,30.69,92.4,0,2,1,90.39,2,2023,6,25,6,2
2023-06-25,0,16,3,0,391,13,175,31.46,73.59,0,0,0,69.32,3,2023,6,25,6,2
2023-06-25,0,17,3,0,158,50,52,63.94,54.42,0,1,0,56.15,0,2023,6,25,6,2
2023-06-25,0,18,0,3,313,158,139,157.34,67.66,20,1,1,63.19,0,2023,6,25,6,2
2023-06-25,0,19,3,0,62,1,31,-6.33,20.04,20,1,1,15.66,1,2023,6,25,6,2
2023-06-25,1,0,0,2,331,162,76,173.22,23.41,15,3,1,19.42,1,2023,6,25,6,2
2023-06-25,1,1,2,2,427,267,151,270.84,26.68,15,0,0,23.98,0,2023,6,25,6,2
2023-06-25,1,2,4,1,223,101,105,113.07,74.98,20,0,1,70.78,2,2023,6,25,6,2
2023-06-25,1,3,4,1,422,327,101,344.83,10.97,10,1,0,15.86,1,2023,6,25,6,2
2023-06-25,1,4,0,1,370,77,112,68.49,31.43,10,2,0,30.4,1,2023,6,25,6,2
2023-06-25,1,5,0,3,225,202,165,210.62,76.9,5,0,0,80.89,3,2023,6,25,6,2
2023-06-25,1,6,0,0,432,12,116,16.17,88.9,20,3,0,90.72,1,2023,6,25,6,2
2023-06-25,1,7,4,2,83,40,182,52.63,85.4,15,3,0,83.5,1,2023,6,25,6,2
2023-06-25,1,8,0,0,440,3,58,8.7,58.97,0,1,1,56.87,2,2023,6,25,6,2
2023-06-25,1,9,2,3,306,274,131,285.33,43.61,0,2,1,48.24,0,2023,6,25,6,2
2023-06-25,1,10,2,1,499,244,72,259.95,72.63,0,3,0,69.85,3,2023,6,25,6,2
2023-06-25,1,11,4,0,120,114,82,115.88,79.55,20,0,0,83.43,3,2023,6,25,6,2
2023-06-25,1,12,0,1,423,237,105,251.7,99.06,0,1,1,94.88,1,2023,6,25,6,2
2023-06-25,1,13,1,0,315,60,102,67.73,58.88,20,3,0,54.38,2,2023,6,25,6,2
2023-06-25,1,14,1,2,134,124,132,135.85,48.73,20,3,0,51.1,3,2023,6,25,6,2
2023-06-25,1,15,4,2,191,54,106,55.71,75.45,20,0,0,75.33,0,2023,6,25,6,2
2023-06-25,1,16,2,0,399,169,23,163.97,67.44,15,0,1,68.59,2,2023,6,25,6,2
2023-06-25,1,17,1,1,374,156,164,169.13,24.16,0,2,0,20.72,3,2023,6,25,6,2
2023-06-25,1,18,4,0,113,24,43,29.76,61.96,15,1,1,65.14,2,2023,6,25,6,2
2023-06-25,1,19,4,2,139,77,196,93.53,26.86,20,3,0,25.96,1,2023,6,25,6,2
2023-06-25,2,0,3,2,337,151,91,156.14,75.01,20,1,0,72.59,1,2023,6,25,6,2
2023-06-25,2,1,0,3,299,99,98,95.96,91.59,20,0,1,88.79,2,2023,6,25,6,2
2023-06-25,2,2,0,1,207,34,23,29.01,47.62,10,3,0,51.9,1,2023,6,25,6,2
2023-06-25,2,3,4,0,426,393,55,389.11,86.84,5,3,1,90.56,0,2023,6,25,6,2
2023-06-25,2,4,3,3,68,58,82,48.62,37.25,5,1,0,33.19,0,2023,6,25,6,2
2023-06-25,2,5,4,0,449,321,132,322.58,71.78,15,0,1,69.8,0,2023,6,25,6,2
2023-06-25,2,6,4,0,412,398,138,395.73,41.5,0,3,0,44.83,3,2023,6,25,6,2
2023-06-25,2,7,1,3,387,63,143,76.6,48.97,20,3,1,44.77,2,2023,6,25,6,2
2023-06-25,2,8,1,0,438,351,141,347.36,88.31,10,2,1,87.31,1,2023,6,25,6,2
2023-06-25,2,9,4,1,349,231,94,233.96,95.95,15,3,1,97.94,3,2023,6,25,6,2
2023-06-25,2,10,1,2,183,90,143,84.02,54.43,5,2,1,51.94,1,2023,6,25,6,2
2023-06-25,2,11,3,1,112,52,62,50.27,91.47,20,1,1,95.29,1,2023,6,25,6,2
2023-06-25,2,12,3,0,379,16,113,21.05,72.63,15,0,1,70.07,0,2023,6,25,6,2
2023-06-25,2,13,2,1,481,239,89,237.43,67.8,15,0,0,69.42,2,2023,6,25,6,2
2023-06-25,2,14,0,2,481,43,108,42.57,64.65,5,0,1,60.76,0,2023,6,25,6,2
2023-06-25,2,15,4,0,476,302,70,302.23,11.15,5,2,1,9.58,3,2023,6,25,6,2
2023-06-25,2,16,3,1,254,192,88,182.64,32.67,5,3,1,29.02,2,2023,6,25,6,2
2023-06-25,2,17,2,1,186,164,68,158.93,86.12,15,0,0,84.11,1,2023,6,25,6,2
2023-06-25,2,18,4,2,396,86,139,76.63,80.11,20,0,1,80.59,1,2023,6,25,6,2
2023-06-25,2,19,0,3,242,171,111,164.89,44.73,15,2,1,41.54,0,2023,6,25,6,2
2023-06-25,3,0,0,3,429,205,124,196.86,63.57,15,0,1,68.26,3,2023,6,25,6,2
2023-06-25,3,1,0,0,70,61,165,60.14,12.18,15,2,0,15.04,0,2023,6,25,6,2
2023-06-25,3,2,0,3,310,65,117,71.77,46.72,0,2,0,45.77,0,2023,6,25,6,2
2023-06-25,3,3,2,2,223,213,127,222.2,22.01,0,0,0,24.95,2,2023,6,25,6,2
2023-06-25,3,4,4,3,446,188,71,206.27,30.89,0,3,1,26.24,1,2023,6,25,6,2
2023-06-25,3,5,3,3,489,268,43,271.19,11.39,15,1,0,6.63,0,2023,6,25,6,2
2023-06-25,3,6,4,1,349,0,22,-2.47,46.37,5,3,0,43.26,3,2023,6,25,6,2
2023-06-25,3,7,3,2,213,124,151,123.93,90.78,15,1,0,94.91,3,2023,6,25,6,2
2023-06-25,3,8,2,0,112,86,67,81.38,46.65,10,0,1,47.56,2,2023,6,25,6,2
2023-06-25,3,9,2,1,409,63,179,73.98,28.78,5,3,1,31.26,0,2023,6,25,6,2
2023-06-25,3,10,2,0,333,215,159,221.65,17.75,0,1,1,17.59,3,2023,6,25,6,2
2023-06-25,3,11,4,1,305,235,28,245.44,71.87,5,1,1,69.99,3,2023,6,25,6,2
2023-06-25,3,12,3,3,319,5,79,-0.33,69.58,15,1,1,67.02,3,2023,6,25,6,2
2023-06-25,3,13,2,2,455,413,73,409.23,65.55,0,1,0,66.3,2,2023,6,25,6,2
2023-06-25,3,14,0,0,170,130,151,121.94,51.1,15,2,1,50.17,1,2023,6,25,6,2
2023-06-25,3,15,3,1,458,0,36,6.83,34.37,5,0,0,31.57,3,2023,6,25,6,2
2023-06-25,3,16,1,2,296,89,54,105.17,71.8,5,3,1,74.54,0,2023,6,25,6,2
2023-06-25,3,17,2,3,252,207,83,209.04,33.71,0,3,1,36.23,3,2023,6,25,6,2
2023-06-25,3,18,2,0,90,31,97,47.77,32.7,0,1,1,35.43,0,2023,6,25,6,2
2023-06-25,3,19,0,0,284,95,133,94.83,83.18,5,3,0,85.43,2,2023,6,25,6,2
2023-06-25,4,0,3,0,241,53,144,68.9,11.79,0,3,0,15.28,3,2023,6,25,6,2
2023-06-25,4,1,4,3,158,15,132,31.76,60.1,10,3,1,57.48,2,2023,6,25,6,2
2023-06-25,4,2,2,1,415,1,59,2.55,12.74,0,3,1,16.78,0,2023,6,25,6,2
